step,node_ids,num_nodes
4616,"[0, 97, 98, 99, 74, 77, 91]",7
4617,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4618,"[0, 97, 98, 99, 74, 77, 91]",7
4619,"[0, 97, 98, 99, 46, 19, 20]",7
4620,"[0, 69, 70, 77, 19, 97, 98, 99, 46, 50]",10
4621,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4622,"[0, 69, 70, 77, 29, 97, 98, 99, 49, 50, 52]",11
4623,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4624,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4625,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
4626,"[0, 97, 98, 99, 74, 77, 91]",7
4627,"[0, 74, 14, 83, 29, 94, 97, 98, 99, 53]",10
4628,"[0, 97, 98, 99, 74, 77, 91]",7
4629,"[0, 97, 98, 99, 74, 77, 91]",7
4630,"[0, 74, 13, 83, 91, 29, 97, 98, 99, 44]",10
4631,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4632,"[0, 69, 70, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46, 50]",14
4633,"[0, 69, 70, 77, 16, 19, 26, 29, 97, 98, 99, 46, 50]",13
4634,"[0, 97, 98, 99, 74, 29]",6
4635,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4636,"[0, 97, 98, 99, 74, 77, 91]",7
4637,"[0, 97, 98, 99, 74, 29]",6
4638,"[0, 97, 98, 99, 74, 77, 91]",7
4639,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4640,"[0, 97, 98, 99, 74, 77, 91]",7
4641,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4642,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
4643,"[0, 97, 98, 99, 74, 77, 91]",7
4644,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
4645,"[0, 97, 98, 99, 74, 77, 91]",7
4646,"[0, 97, 98, 99, 74, 44, 77, 20, 23]",9
4647,"[0, 97, 98, 99, 74, 42, 13, 91, 29]",9
4648,"[0, 74, 77, 19, 91, 97, 98, 99, 46, 50]",10
4649,"[0, 97, 98, 99, 74, 77, 91]",7
4650,"[0, 69, 70, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46]",13
4651,"[0, 97, 98, 99, 77, 52, 91]",7
4652,"[0, 97, 98, 99, 74, 77, 91]",7
4653,"[0, 97, 98, 99, 74, 77, 91]",7
4654,"[0, 97, 98, 99, 74, 77, 91]",7
4655,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
4656,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
4657,"[0, 97, 98, 99, 74, 77, 91]",7
4658,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
4659,"[0, 74, 23, 93, 29, 32, 97, 98, 35, 99, 37, 46]",12
4660,"[0, 74, 77, 83, 23, 87, 91, 29, 32, 97, 98, 99, 37, 53]",14
4661,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
4662,"[0, 97, 98, 99, 44, 13, 91]",7
4663,"[0, 69, 70, 77, 16, 19, 26, 29, 97, 98, 99, 46, 50]",13
4664,"[0, 97, 98, 99, 77, 50, 20, 91]",8
4665,"[0, 69, 70, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46, 50]",14
4666,"[0, 97, 98, 99, 74, 29]",6
4667,"[0, 97, 98, 99, 20, 84]",6
4668,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4669,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
4670,"[0, 97, 98, 99, 74, 77, 91]",7
4671,"[0, 64, 74, 77, 13, 83, 91, 97, 98, 99, 42]",11
4672,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4673,"[0, 69, 70, 77, 19, 97, 98, 99, 46, 50]",10
4674,"[0, 97, 98, 99, 42, 74, 13, 91, 29]",9
4675,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4676,"[0, 97, 98, 99, 74, 77, 91]",7
4677,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4678,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4679,"[0, 74, 13, 83, 23, 87, 91, 29, 97, 98, 99, 37, 42]",13
4680,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4681,"[0, 97, 98, 99, 74, 77, 91]",7
4682,"[0, 97, 98, 99, 74, 77, 91]",7
4683,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4684,"[0, 97, 98, 99, 74, 77, 91]",7
4685,"[0, 97, 98, 99, 74, 77, 91]",7
4686,"[0, 97, 98, 99, 74, 77, 91]",7
4687,"[0, 97, 98, 99, 69, 70, 77, 20, 91]",9
4688,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4689,"[0, 74, 77, 83, 23, 29, 97, 98, 99, 53]",10
4690,"[0, 97, 98, 99, 77, 20, 91]",7
4691,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
4692,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4693,"[0, 97, 98, 99, 74, 77, 91]",7
4694,"[0, 74, 83, 23, 91, 29, 97, 98, 99, 53]",10
4695,"[0, 69, 70, 77, 16, 19, 26, 97, 98, 99, 46, 49, 50]",13
4696,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
4697,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4698,"[0, 97, 98, 99, 74, 77, 91]",7
4699,"[0, 69, 70, 77, 19, 97, 98, 99, 46, 50]",10
4700,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4701,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4702,"[0, 74, 77, 20, 23, 97, 34, 99, 98, 44]",10
4703,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4704,"[0, 74, 14, 83, 29, 94, 97, 98, 99, 53]",10
4705,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4706,"[0, 97, 98, 99, 74, 77, 91]",7
4707,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46]",11
4708,"[0, 97, 98, 99, 74, 83, 53, 23, 29]",9
4709,"[0, 74, 77, 19, 91, 97, 98, 99, 46, 50]",10
4710,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
4711,"[0, 97, 98, 99, 74, 77, 91]",7
4712,"[0, 97, 98, 99, 74]",5
4713,"[0, 97, 98, 99, 42, 74, 13, 91, 29]",9
4714,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4715,"[0, 97, 98, 99, 74, 77, 91]",7
4716,"[0, 97, 98, 99, 74, 29]",6
4717,"[0, 97, 98, 99, 74, 77, 91]",7
4718,"[0, 74, 13, 83, 91, 29, 97, 98, 99, 44]",10
4719,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
4720,"[0, 97, 98, 99, 77, 20, 91]",7
4721,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4722,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4723,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
4724,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4725,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
4726,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4727,"[0, 97, 98, 99, 74]",5
4728,"[0, 97, 98, 99, 74, 77, 91]",7
4729,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4730,"[0, 97, 98, 99, 74, 77, 91]",7
4731,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4732,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4733,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
4734,"[0, 97, 98, 99, 74, 77, 91]",7
4735,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
4736,"[0, 69, 70, 77, 91, 29, 97, 98, 99, 49, 50, 52]",12
4737,"[0, 97, 98, 99, 74, 77, 91]",7
4738,"[0, 69, 70, 77, 20, 91, 97, 98, 99, 50]",10
4739,"[0, 69, 70, 74, 77, 20, 91, 97, 98, 99]",10
4740,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4741,"[0, 97, 98, 99, 74, 77, 91]",7
4742,"[0, 69, 70, 77, 20, 91, 97, 98, 99, 50]",10
4743,"[0, 97, 98, 99, 69, 70, 77, 20, 91]",9
4744,"[0, 97, 98, 99, 77, 83, 52, 91]",8
4745,"[0, 97, 98, 99, 74, 23]",6
4746,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
4747,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4748,"[0, 97, 98, 99, 46, 19, 20]",7
4749,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4750,"[0, 97, 98, 99, 74, 77, 91]",7
4751,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 45, 53]",11
4752,"[0, 97, 98, 99, 74, 20, 23]",7
4753,"[0, 97, 98, 99, 74, 77, 91]",7
4754,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
4755,"[0, 69, 70, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46, 50]",14
4756,"[0, 97, 98, 99, 74, 77, 91]",7
4757,"[0, 97, 98, 99, 69, 70, 74, 77, 50]",9
4758,"[0, 97, 98, 99, 74, 77, 91]",7
4759,"[0, 97, 98, 99, 74, 77, 91]",7
4760,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4761,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4762,"[0, 97, 98, 99, 69, 70, 74, 77, 50]",9
4763,"[0, 74, 13, 83, 23, 91, 29, 32, 97, 98, 99, 37, 42]",13
4764,"[0, 97, 98, 99, 74, 23]",6
4765,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
4766,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4767,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4768,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4769,"[0, 74, 13, 83, 23, 91, 29, 32, 97, 98, 99, 37, 42]",13
4770,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
4771,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4772,"[0, 97, 98, 99, 74, 77, 91]",7
4773,"[0, 74, 83, 29, 97, 98, 99, 37, 43, 44, 53]",11
4774,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4775,"[0, 74, 83, 23, 91, 29, 97, 98, 99, 37]",10
4776,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4777,"[0, 69, 70, 74, 77, 20, 91, 97, 98, 99]",10
4778,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4779,"[0, 97, 98, 99, 74, 77, 91]",7
4780,"[0, 97, 98, 99, 74, 83, 91, 29]",8
4781,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
4782,"[0, 97, 98, 99, 74, 20, 23]",7
4783,"[0, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",12
4784,"[0, 97, 98, 99, 74, 77, 91]",7
4785,"[0, 97, 98, 99, 74, 77, 91]",7
4786,"[0, 69, 70, 77, 20, 91, 97, 98, 99, 50]",10
4787,"[0, 97, 98, 99, 77, 83, 52, 91]",8
4788,"[0, 97, 98, 99, 74, 77, 91]",7
4789,"[0, 97, 98, 99, 74, 77, 91]",7
4790,"[0, 97, 98, 99, 74, 77, 22, 91]",8
4791,"[0, 69, 70, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46]",13
4792,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4793,"[0, 97, 98, 99, 74, 29]",6
4794,"[0, 97, 98, 99, 74, 23, 29]",7
4795,"[0, 97, 98, 99, 74, 77, 91]",7
4796,"[0, 97, 98, 99, 74, 44, 77, 20, 23]",9
4797,"[0, 69, 70, 77, 29, 97, 98, 99, 49, 50, 52]",11
4798,"[0, 97, 98, 99, 74, 77, 91]",7
4799,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4800,"[0, 74, 13, 23, 91, 29, 32, 97, 98, 99, 37, 42]",12
4801,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4802,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
4803,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4804,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4805,"[0, 97, 98, 99, 74, 23, 29]",7
4806,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
4807,"[0, 74, 77, 83, 23, 29, 97, 98, 99, 53]",10
4808,"[0, 74, 13, 83, 23, 91, 29, 32, 97, 98, 99, 37, 42]",13
4809,"[0, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",12
4810,"[0, 74, 14, 83, 29, 94, 97, 98, 99, 53]",10
4811,"[0, 97, 98, 99, 74, 77, 91]",7
4812,"[0, 97, 98, 99, 20, 84]",6
4813,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4814,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
4815,"[0, 97, 98, 99, 74, 77, 91]",7
4816,"[0, 97, 98, 99, 74, 29]",6
4817,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
4818,"[0, 97, 98, 99, 74, 23]",6
4819,"[0, 69, 70, 77, 19, 97, 98, 99, 46, 50]",10
4820,"[0, 97, 98, 99, 74, 77, 91]",7
4821,"[0, 97, 98, 99, 74, 83, 91, 29]",8
4822,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4823,"[0, 97, 98, 99, 74]",5
4824,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4825,"[0, 97, 98, 99, 74, 77, 91]",7
4826,"[0, 97, 98, 99, 74, 77, 91]",7
4827,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4828,"[0, 97, 98, 99, 77, 83, 52, 91]",8
4829,"[0, 97, 98, 99, 44, 13, 91]",7
4830,"[0, 97, 98, 99, 74, 77, 91]",7
4831,"[0, 69, 70, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46, 50]",14
4832,"[0, 74, 13, 83, 23, 91, 29, 32, 97, 98, 99, 37, 42]",13
4833,"[0, 74, 77, 83, 23, 87, 91, 29, 32, 97, 98, 99, 37, 53]",14
4834,"[0, 69, 70, 74, 77, 20, 91, 97, 98, 99]",10
4835,"[0, 97, 98, 99, 74, 77, 91]",7
4836,"[0, 97, 98, 99, 74, 77, 91]",7
4837,"[0, 97, 98, 99, 74, 77, 91]",7
4838,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 45, 53]",11
4839,"[0, 97, 98, 99, 42, 74, 13, 91, 29]",9
4840,"[0, 97, 98, 99, 74, 77, 91]",7
4841,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4842,"[0, 97, 98, 99, 74, 20, 23]",7
4843,"[0, 97, 98, 99, 77, 20, 91]",7
4844,"[0, 69, 70, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46, 50]",14
4845,"[0, 74, 13, 87, 23, 91, 29, 97, 98, 99, 37, 42]",12
4846,"[0, 97, 98, 99, 74, 77, 91]",7
4847,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4848,"[0, 69, 70, 77, 16, 19, 26, 97, 98, 99, 46, 49, 50]",13
4849,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4850,"[0, 97, 98, 99, 74, 77, 91]",7
4851,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
4852,"[0, 97, 98, 99, 69, 70, 74, 77, 50]",9
4853,"[0, 97, 98, 99, 74, 77, 91]",7
4854,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4855,"[0, 97, 98, 99, 74, 77, 91]",7
4856,"[0, 97, 98, 99, 74, 77, 91]",7
4857,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4858,"[0, 97, 98, 99, 74, 29]",6
4859,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
4860,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4861,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
4862,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4863,"[0, 97, 98, 99, 74, 77, 91]",7
4864,"[0, 97, 98, 99, 69, 70, 77, 20, 91]",9
4865,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4866,"[0, 97, 98, 99, 74, 77, 91]",7
4867,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4868,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4869,"[0, 97, 98, 99, 74, 77, 91]",7
4870,"[0, 97, 98, 99, 74, 29]",6
4871,"[0, 74, 13, 83, 91, 29, 97, 98, 99, 44]",10
4872,"[0, 64, 74, 13, 77, 83, 91, 97, 98, 99, 42]",11
4873,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4874,"[0, 97, 98, 99, 74, 77, 91]",7
4875,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4876,"[0, 69, 70, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46]",13
4877,"[0, 74, 77, 20, 23, 97, 98, 34, 99, 44]",10
4878,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
4879,"[0, 97, 98, 99, 74, 83, 53, 23, 29]",9
4880,"[0, 97, 98, 99, 77, 50, 20, 91]",8
4881,"[0, 97, 98, 99, 74, 77, 91]",7
4882,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4883,"[0, 97, 98, 99, 69, 70, 77, 20, 91]",9
4884,"[0, 69, 70, 77, 91, 29, 97, 98, 99, 49, 50, 52]",12
4885,"[0, 97, 98, 99, 74, 77, 91]",7
4886,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4887,"[0, 69, 70, 77, 29, 97, 98, 99, 49, 50, 52]",11
4888,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4889,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4890,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46]",11
4891,"[0, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",12
4892,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
4893,"[0, 97, 98, 99, 69, 70, 74, 77]",8
4894,"[0, 69, 70, 77, 19, 97, 98, 99, 46, 50]",10
4895,"[0, 97, 98, 99, 69, 70, 77, 20, 91]",9
4896,"[0, 97, 98, 99, 74]",5
4897,"[0, 97, 98, 99, 74, 77, 91]",7
4898,"[0, 97, 98, 99, 74, 20, 23]",7
4899,"[0, 97, 98, 99, 74, 77, 91]",7
4900,"[0, 97, 98, 99, 74, 77, 91]",7
4901,"[0, 97, 98, 99, 74, 77, 91]",7
4902,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4903,"[0, 97, 98, 99, 74, 77, 91]",7
4904,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4905,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4906,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
4907,"[0, 70, 74, 23, 93, 29, 97, 98, 99, 35, 46]",11
4908,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4909,"[0, 69, 70, 74, 77, 20, 91, 97, 98, 99]",10
4910,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
4911,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
4912,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
4913,"[0, 97, 98, 99, 74, 77, 91]",7
4914,"[0, 74, 83, 29, 97, 98, 99, 37, 43, 44, 53]",11
4915,"[0, 97, 98, 99, 42, 74, 13, 23, 29]",9
4916,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4917,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
4918,"[0, 97, 98, 99, 77, 52, 91]",7
4919,"[0, 97, 98, 99, 77, 83, 52, 91]",8
4920,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4921,"[0, 97, 98, 99, 74, 77, 91]",7
4922,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
4923,"[0, 97, 98, 99, 74, 77, 91]",7
4924,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
4925,"[0, 97, 98, 99, 74, 77, 91]",7
4926,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42, 57]",13
4927,"[0, 97, 98, 99, 74, 77, 91]",7
4928,"[0, 97, 98, 99, 74, 77, 91]",7
4929,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4930,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
4931,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
4932,"[0, 74, 13, 23, 91, 29, 97, 98, 99, 37, 42]",11
4933,"[0, 97, 98, 99, 74, 83, 53, 29]",8
4934,"[0, 97, 98, 99, 37, 74, 23, 91, 29]",9
4935,"[0, 97, 98, 99, 74, 77, 91]",7
4936,"[0, 74, 77, 83, 23, 91, 29, 97, 98, 99, 53]",11
4937,"[0, 97, 98, 99, 74, 77, 91]",7
4938,"[0, 97, 98, 99, 74, 77, 91]",7
4939,"[0, 69, 70, 77, 16, 19, 26, 29, 97, 98, 99, 46, 50]",13
4940,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
4941,"[0, 97, 98, 99, 20]",5
4942,"[0, 97, 98, 99, 74, 77, 91]",7
4943,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
4944,"[0, 74, 13, 23, 91, 29, 32, 97, 98, 99, 37, 42]",12
4945,"[0, 97, 98, 99, 74, 42, 13, 91, 29]",9
4946,"[0, 97, 98, 99, 74, 77, 22, 91]",8
4947,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
4948,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4949,"[0, 97, 98, 99, 74, 77, 50, 91]",8
4950,"[0, 74, 77, 20, 23, 29, 97, 98, 99, 34]",10
4951,"[0, 69, 70, 77, 91, 29, 97, 98, 99, 50, 52]",11
4952,"[0, 97, 98, 99, 74, 29]",6
4953,"[0, 97, 98, 99, 74, 77, 91]",7
4954,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4955,"[0, 97, 98, 99, 74, 77, 91]",7
4956,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
4957,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
4958,"[0, 69, 70, 77, 16, 19, 26, 97, 98, 99, 46, 49, 50]",13
4959,"[0, 97, 98, 99, 74, 77, 91]",7
4960,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
4961,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",11
4962,"[0, 97, 98, 99, 74, 77, 91]",7
4963,"[0, 97, 98, 99, 20, 84]",6
4964,"[0, 64, 74, 77, 13, 83, 91, 97, 98, 99, 42]",11
4965,"[0, 97, 98, 99, 74, 77, 91]",7
4966,"[0, 97, 98, 99, 74, 29]",6
4967,"[0, 97, 98, 99, 74, 77, 91]",7
4968,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4969,"[0, 97, 98, 99, 74, 77, 91]",7
4970,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
4971,"[0, 97, 98, 99, 74, 77, 91]",7
4972,"[0, 97, 98, 99, 74, 77, 50, 91]",8
4973,"[0, 74, 13, 18, 23, 29, 32, 97, 98, 99, 37, 42]",12
4974,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
4975,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4976,"[0, 97, 98, 99, 74, 83, 53, 23, 29]",9
4977,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
4978,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4979,"[0, 74, 13, 23, 91, 29, 32, 97, 98, 99, 37, 42]",12
4980,"[0, 97, 98, 99, 74, 77, 91]",7
4981,"[0, 97, 98, 99, 74, 77, 91]",7
4982,"[0, 97, 98, 99, 74, 29]",6
4983,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4984,"[0, 97, 98, 99, 74, 77, 91]",7
4985,"[0, 97, 98, 99, 74, 77, 91]",7
4986,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4987,"[0, 97, 98, 99, 74, 77, 83, 91]",8
4988,"[0, 97, 98, 99, 74, 77, 91]",7
4989,"[0, 97, 98, 99, 74, 77, 91]",7
4990,"[0, 97, 98, 99, 74, 77, 91]",7
4991,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
4992,"[0, 97, 98, 99, 74, 77, 20, 91]",8
4993,"[0, 97, 98, 99, 74, 77, 91]",7
4994,"[0, 97, 98, 99, 74, 77, 50, 91]",8
4995,"[0, 97, 98, 99, 77, 52, 91]",7
4996,"[0, 74, 13, 18, 23, 29, 32, 97, 98, 99, 37, 42]",12
4997,"[0, 74, 87, 23, 91, 29, 32, 97, 98, 99, 37, 53]",12
4998,"[0, 97, 98, 99, 74, 77, 91]",7
4999,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
5000,"[0, 97, 98, 99, 74, 77, 91]",7
5001,"[0, 97, 98, 99, 77, 52, 91]",7
5002,"[0, 97, 98, 99, 74, 77, 91]",7
5003,"[0, 97, 98, 99, 74, 83, 91, 29]",8
5004,"[0, 97, 98, 99, 74, 23, 29]",7
5005,"[0, 74, 13, 18, 23, 87, 29, 32, 97, 98, 99, 37, 42]",13
5006,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
5007,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
5008,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
5009,"[0, 97, 98, 99, 74, 77, 83, 91]",8
5010,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46]",10
5011,"[0, 74, 13, 18, 23, 91, 29, 32, 97, 98, 99, 37, 42]",13
5012,"[0, 74, 13, 18, 87, 23, 29, 32, 97, 98, 99, 37, 42]",13
5013,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
5014,"[0, 97, 98, 99, 74, 77, 83, 91]",8
5015,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",11
5016,"[0, 97, 98, 99, 74, 77, 91]",7
5017,"[0, 97, 98, 99, 74, 77, 83, 91]",8
5018,"[0, 97, 98, 99, 74, 83, 53, 29]",8
5019,"[0, 97, 98, 99, 44, 13, 91]",7
5020,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
5021,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
5022,"[0, 97, 98, 99, 77, 46, 19, 91, 29]",9
5023,"[0, 74, 13, 18, 23, 91, 29, 97, 98, 99, 37, 42]",12
5024,"[0, 97, 98, 99, 69, 70, 77, 20]",8
5025,"[0, 97, 98, 99, 74, 77, 91]",7
5026,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
5027,"[0, 74, 13, 18, 23, 29, 32, 97, 98, 99, 37, 42]",12
